title,type,link,date,comments,comments_2
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
كل من سمع بالمطالب يعتقد ان عقل مجتمعنا يوجد تحت الحزام.المجتمع بني على اساس والان فهو يهدم وعلامات الهدم نراها كل يوم في التعليم في الصحة في الاخلاق.....الخ ونطلب من بوعياش ان تكون لها الجراة وترفع كل تظلمات المجتمع الى البرلمان ادا كانت ديمقراطية مع نفسها.
", سمع بالمطالب يعتقد عقل مجتمعنا يوجد الحزام المجتمع بني اساس والان يهدم وعلامات الهدم نراها التعليم الصحة الاخلاق الخ ونطلب بوعياش الجراة وترفع تظلمات المجتمع البرلمان ادا ديمقراطية نفسها 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
عندما تشتد الازمة الاقتصادية وهناك بوادر الانتفاضة الشعبية كما يقع حاليا في لبنان والعراق وتشيلي تختلق الدولة العميقة مشاكل وهمية لتلهينا بها عن المشاكل الحقيقية .
", تشتد الازمة الاقتصادية وهناك بوادر الانتفاضة الشعبية يقع لبنان والعراق وتشيلي تختلق الدولة العميقة مشاكل وهمية لتلهينا المشاكل الحقيقية 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
السلام عليكم الاب ديال24 سنة عسكري في الصحراء . واحنا تكرفسنا معاه تما انا اليوم في التلاتين من عمري كل همي انا واخوتي هو مغادرة الوطن . وهداك الي دفع المراة لا تنسى ان الايام دول و كما تدين تدان و الديان حي لايموت
", السلام عليكم الاب ديال عسكري الصحراء واحنا تكرفسنا معاه تما انا التلاتين عمري همي انا واخوتي مغادرة الوطن وهداك دفع المراة تنسى الايام دول تدين تدان الديان حي لايموت 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
فعلا 24سنة من العمل الشاق بعيدين عن كل عزيز علينا ضحينا بشبابنا وافنينا زهرة شبابنا في الدفاع عن الوطن وعن العرض وعن الشرف عشنا،المآسي ليل نهار حرمنا حتى من دفن ووداع ابائنا واحبتنا بحج واهية . حرمنا من كل ما .هو جميل عشنا سنوات الرصاص الحي امام مرتزقة لا ترحم مند السبعينات وحتئ التسعينات ونحن نجوب صحرائنا من طانطان الئ الكويرة واسمارة الفارسية والمحبس وووو في كل مناطق الصحراء ونحن نمشط جيوب المرتزقة حتي اكتمل حزام الامان .واليوم هانحن نقاسي ونتعدب من قلة الحيلة . بالله عليكم 24سنة خدمة تقابلها 1450درهم في الشهر اليس هدا ضلما،وعدوانا علي فئة من هدا الشعب ..كيف يعقل ان يعيش هدا المتقاعد بهذا الراتب الزهيد ", فعلا العمل الشاق بعيدين عزيز علينا ضحينا بشبابنا وافنينا زهرة شبابنا الدفاع الوطن وعن العرض وعن الشرف عشنا المآسي ليل نهار حرمنا دفن ووداع ابائنا واحبتنا بحج واهية حرمنا جميل عشنا الرصاص الحي مرتزقة ترحم مند السبعينات وحتئ التسعينات ونحن نجوب صحرائنا طانطان الئ الكويرة واسمارة الفارسية والمحبس وووو مناطق الصحراء ونحن نمشط جيوب المرتزقة حتي اكتمل حزام الامان واليوم هانحن نقاسي ونتعدب قلة الحيلة بالله عليكم خدمة تقابلها الشهر اليس هدا ضلما وعدوانا فئة هدا الشعب يعقل يعيش هدا المتقاعد الراتب الزهيد 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
لهذا تجد هده الفائة تعمل كحارس سيارات او حارس عمارة في حال ان كانوا ما زالوا يتمتعون بصحتهم .اللهم هدا منكر حسبي الله ونعم الوكيل.
", تجد هده الفائة تعمل كحارس سيارات حارس عمارة حال كانوا زالوا يتمتعون بصحتهم اللهم هدا منكر حسبي الله ونعم الوكيل 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
نتمنى من سيدنا الملك محمد السادس نصره الله بش", نتمنى سيدنا الملك محمد السادس نصره الله بش
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
ارد الاعتبار والكرامة ديل الجندي المتقاعد بتحقيق جميع الحقوق التي تنقص المتقاعد العسكري سواء يتعلق الأمر بتمريض والتنقل والسكن للمتقاعدين
", ارد الاعتبار والكرامة ديل الجندي المتقاعد بتحقيق الحقوق تنقص المتقاعد العسكري سواء يتعلق الأمر بتمريض والتنقل والسكن للمتقاعدين 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
بسم الله الرحمان الرحيم", بسم الله الرحمان الرحيم
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
السلام عليكم: نحن قدامى المحاربين نشكر كل المتدخلين الذين أقروا بإنصاف هذه الفءة التي عانت كثيرا في غياب الوطنيين أحرار لا من الحكومات ولا الأحزاب بإعتبار هذه الفءة كانت تحث الرءاسة الفعلة لصاحب الجلالة هو القاءد الأعلى للقوات المسلحة الملكية ولا يمكن لأحد التدخل في شؤونها وهكذا أصبح الحال علية حتى وصل السيل الزبى ولم يبقى لهذه الفءة سوى الخروج إلى الشارع لإسماع صوتهم شكرا لكم جميعا على تفهمكم شعارنا أغيتنا يا ملك
", السلام عليكم قدامى المحاربين نشكر المتدخلين أقروا بإنصاف الفءة عانت غياب الوطنيين أحرار الحكومات الأحزاب بإعتبار الفءة تحث الرءاسة الفعلة لصاحب الجلالة القاءد الأعلى للقوات المسلحة الملكية لأحد التدخل شؤونها وهكذا الحال علية وصل السيل الزبى يبقى لهذه الفءة الخروج الشارع لإسماع صوتهم شكرا جميعا تفهمكم شعارنا أغيتنا ملك 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
لا خير في دولة تهين وتضرب شيبها وشبابها.اللهم اكفنا شر من طغى وتجبر علينا بما شئت.
", خير دولة تهين وتضرب شيبها وشبابها اللهم اكفنا شر طغى وتجبر علينا شئت 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
لايعقل أن تبقى أسر شهداء حرب الصحراء والأسرى والمطرودين والمتقاعدين تطالب بحقوقها المشروعة في ظل صمت مؤسسة معنية مغيبة تماما عن الواقع لاجدوى منها كانت في جل أوقاتها تسخر من ايتام حرب الصحراء ببحوث اجتماعية بيئسة العالم يكرم الشهيد وأبناؤه والمغرب يشرد. أبناء الشهيد يجب أن تكون إرادة قوية لجبر الضرر وتعويض الضحايا البعض يعيش التخمة ونحن نعاني الويلات ميزانيات ترصد لشراء الأسلحة والعتاد الحربي وليس لنا تقافة لتكريس ثقافة التقدير وحب الوطن أكثر من أربعين سنة وأسر الشهداء تطالب بحقوقها المشروعة وكاننا في غابة يتردد صوتنا فيها بدون اجابة
", لايعقل تبقى أسر شهداء حرب الصحراء والأسرى والمطرودين والمتقاعدين تطالب بحقوقها المشروعة صمت مؤسسة معنية مغيبة تماما الواقع لاجدوى جل أوقاتها تسخر ايتام حرب الصحراء ببحوث اجتماعية بيئسة العالم يكرم الشهيد وأبناؤه والمغرب يشرد أبناء الشهيد يجب إرادة قوية لجبر الضرر وتعويض الضحايا البعض يعيش التخمة ونحن نعاني الويلات ميزانيات ترصد لشراء الأسلحة والعتاد الحربي تقافة لتكريس ثقافة التقدير وحب الوطن أربعين وأسر الشهداء تطالب بحقوقها المشروعة وكاننا غابة يتردد صوتنا بدون اجابة 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
و ما زال ما شفتو والو راها الوضعية ماشية للهاوية لا للفتيات و ايضا بالنسبة للذكور لماذا؟ لاننا اصبحنا و صرنا نقنن القوانين الغربية الاباحية بمباركة الكل. المهم الكل مسؤول امام الله راعي و رعية
", زال شفتو والو راها الوضعية ماشية للهاوية للفتيات بالنسبة للذكور لماذا لاننا اصبحنا صرنا نقنن القوانين الغربية الاباحية بمباركة الكل المهم الكل مسؤول الله راعي رعية 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
من لم يتزوج لانه لا يملك الامكانات المادية للزواج فهذا امر منطقي ....لكن المشكل الخطير هو ان هناك عدد كبير من الرجال لهم جميع الظروف المادية والمعنوية ولم يتزوجوا بالرغم من كبر سنهم ....هل هو خوف من المرأة ام انهم لم يصادفوا المراة المناسبة ....وكذلك هناك نساء يملكن كل شيء مال وجمال وحياء ولم يتزوجوا ....ربما القضية قضاء وقدر وان الزواج مثل الموت يأتي فجأة...
", يتزوج لانه يملك الامكانات المادية للزواج فهذا امر منطقي المشكل الخطير كبير الرجال الظروف المادية والمعنوية يتزوجوا بالرغم كبر سنهم خوف المرأة ام انهم يصادفوا المراة المناسبة وكذلك نساء يملكن شيء مال وجمال وحياء يتزوجوا ربما القضية قضاء وقدر الزواج الموت يأتي فجأة 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
خاصك طيح ف شي بنت الناس اما لبنات كثرو ولكن فين تلقى بنت العائلة قلال راهم يقطعو الطريق حقيقة مرة فهم الفاهم
", خاصك طيح شي بنت الناس لبنات كثرو فين تلقى بنت العائلة قلال راهم يقطعو الطريق حقيقة مرة فهم الفاهم 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
واش أعياد الله لا سكن لا وظيفة، كيف ينفق عن أسرة من لا يستطيع أن ينفق عن نفسه؟؟ ", واش أعياد الله سكن وظيفة ينفق أسرة يستطيع ينفق 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
والله الجزائر أحسن منا في هذا المجال على الأقل تقوم الدولة بمساعدة المقبل على الزواج من حيث السكن بحوافز جد مشجعة وبدون فوائد.", والله الجزائر أحسن منا المجال الأقل تقوم الدولة بمساعدة الزواج السكن بحوافز جد مشجعة وبدون فوائد 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
الله يلطف بشبابنا ويكون في عونهم
", الله يلطف بشبابنا ويكون عونهم 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
بل قل أكثر من النصف عانسات فين هو الزواج واكثر الشباب عاطل عن العمل ومثقل على والديه وزايدها بالبلية كارو والحشيش ", قل النصف عانسات فين الزواج واكثر الشباب عاطل العمل ومثقل والديه وزايدها بالبلية كارو والحشيش 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
وأكثر المتزوجين في خصومة دائمة والقليل من يعيش في رغد العيش
", وأكثر المتزوجين خصومة دائمة والقليل يعيش رغد العيش 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
الويفي موجود فين ما مشيتي آش غادير بالزواج،الفاهم يفهم و.....
", الويفي موجود فين مشيتي آش غادير بالزواج الفاهم يفهم 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
الكمال لله يجب ان تكون هناك القناعه و ذرة ايمان ثم التوكل على الله
", الكمال لله يجب القناعه ذرة ايمان التوكل الله 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
علاش غادي يتزوجو وهما اللي بغاوها كاينة في الزنقة الفساد والزنا كثر وكلشي تابعين الفلوس الله يلطف بينا
", علاش غادي يتزوجو وهما اللي بغاوها كاينة الزنقة الفساد والزنا كثر وكلشي تابعين الفلوس الله يلطف بينا 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
وهل ما دعت إليه السيدة بوعياش على رأس لائحة الأولويات إذا افترضنا جدلا أن ذهنيات المغاربة تتقبل طرحها؟كمغربية أرى أن الإقتراحات يجب أن تصب في خانة التعليم لتفادي:الهدر المدرسي ؛جودة البرامج ؛إعادة النظر في التعاقد والتقاعد ؛الصحة ؛العدل وهي الوزارات الثلاث المكونة لركائز التنمية البشريةإضافة إلى توسيع ما يسمى بالهامش الديمقراطي حرية التعبير ؛الصحافة الخ .كنت أنتظر من المنظمة أن تدفع في اتجاه حل مشكل معتقلي الريف والتصالح مع المنطقة تحياتي
", وهل دعت إليه السيدة بوعياش رأس لائحة الأولويات افترضنا جدلا ذهنيات المغاربة تتقبل طرحها كمغربية الإقتراحات يجب تصب خانة التعليم لتفادي الهدر المدرسي جودة البرامج إعادة النظر التعاقد والتقاعد الصحة العدل الوزارات الثلاث المكونة لركائز التنمية البشريةإضافة توسيع يسمى بالهامش الديمقراطي حرية التعبير الصحافة الخ كنت أنتظر المنظمة تدفع اتجاه حل مشكل معتقلي الريف والتصالح المنطقة تحياتي 
تقرير يكشف تفشي العنوسة بين المغربيات.. أكثر من الثلث عازبات,femme,https://m.hespress.com/femme/448801.html,[],"
بغيت واحد البنت من طنجة كانت عزيزة عليا بزاف وهوما لاباس عليهم وعندهم الفلوس،مها محامية ورءيسة جمعية وعندهم دار فوسط المدينة، قالت ليا بغات تتزوج بيا حيث لعبت عليها الرجل المثالي، كنت تانكري الطوموبيل وتانكري كومبلي وتانشري الريحة تاعت 400درهم كنت كانديها للقهاوي الغاليين، شرحت ليها بلي داكشي كلو كذوب وغير كاناخذ للواليد الفلوس ديال تحويشة العمر من الكونط ديالو حيث ماكيعرفش لداكشي تاع التابناكت، قلت ليها راحنا كاريين غير دار فحي شعبي فكاستيلا وأنا ماخدامش وعندي شهادة ابتداءية والواليد عندو فراس مالو غير 25000درهم، قلت ليها نتزوج بيك نتي عندك غير ختك والدار كبيرة وباك ماكاينش حيث باها ومها مطلقين قلت ليها نسكن معاك فدارك وناخذو البيت ديالك وماماك بوكو حبة نعيشو بلي جابت بلي قسم الله تصرف علينا بربعة أنا وياك وختك وجداتك ونعيشو عاءلة وكلشي يكون مزيان، واتقلبات عليا أصاحبي قالت ليا من ليوم ماتعرفني مانعرفك، كانت تقول ليا أنا تانبغيك واخا مايكونوش عندك لفلوس والحب هو المهم ونهزك فوق راسي، صافي هذا هو الحب عندك؟؟ مشات تزوجات بالبراني ليكانت مخاصمة معاه وقلبات عليا الفيستة، بنادم صعيب أصاحبي
", بغيت البنت طنجة عزيزة عليا بزاف وهوما لاباس عليهم وعندهم الفلوس مها محامية ورءيسة جمعية وعندهم دار فوسط المدينة قالت ليا بغات تتزوج بيا لعبت الرجل المثالي كنت تانكري الطوموبيل وتانكري كومبلي وتانشري الريحة تاعت كنت كانديها للقهاوي الغاليين شرحت ليها بلي داكشي كلو كذوب وغير كاناخذ للواليد الفلوس ديال تحويشة العمر الكونط ديالو ماكيعرفش لداكشي تاع التابناكت قلت ليها راحنا كاريين دار فحي شعبي فكاستيلا وأنا ماخدامش وعندي شهادة ابتداءية والواليد عندو فراس مالو قلت ليها نتزوج بيك نتي عندك ختك والدار كبيرة وباك ماكاينش باها ومها مطلقين قلت ليها نسكن معاك فدارك وناخذو البيت ديالك وماماك بوكو حبة نعيشو بلي جابت بلي قسم الله تصرف علينا بربعة وياك وختك وجداتك ونعيشو عاءلة وكلشي مزيان واتقلبات عليا أصاحبي قالت ليا ليوم ماتعرفني مانعرفك تقول ليا تانبغيك واخا مايكونوش عندك لفلوس والحب المهم ونهزك راسي صافي الحب عندك مشات تزوجات بالبراني ليكانت مخاصمة معاه وقلبات عليا الفيستة بنادم صعيب أصاحبي 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
* تلك الراية التي فوق كتفيها ، منذ متى أخرجت للوجود ؟", الراية كتفيها أخرجت للوجود 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
ومن صممها ؟ وهل كان إختياراً شعبيا ؟", صممها وهل إختيارا شعبيا 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
* كل ما في الأمر،إن في كل دولة ،خليط من الأعراق والألوان", الأمر دولة خليط الأعراق والألوان
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
والأجناس واللغات والثقافات . فرغم التعايش لا بد من الإحتكاك", والأجناس واللغات والثقافات فرغم التعايش الإحتكاك
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
والتصادم . وذلك يؤججه ويزيد فيه الغرب لإشاعة الفوضى ", والتصادم وذلك يؤججه ويزيد الغرب لإشاعة الفوضى 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
والتفرقة ، ليتدخلوا لهدم ما بين أيدينا .", والتفرقة ليتدخلوا لهدم أيدينا 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
* يا ما حركت وأججت إسبانيا في هذا المجال ، وها هي تكتوي", حركت وأججت إسبانيا المجال وها تكتوي
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
به الآن . أما فرنسا بلاد الحريات ، لو حرق فرنسي رايتها ، ماذا", فرنسا بلاد الحريات حرق فرنسي رايتها
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
سيفعلون به ؟
", سيفعلون 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
أنا من نظري وأن كل فعل له أسباب
", نظري فعل أسباب 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
باحثة عن الشهرة ليس الا لاتستحق اي رد ستموت والمغرب شامخ ولن تدفن فيه
", باحثة الشهرة لاتستحق رد ستموت والمغرب شامخ ولن تدفن 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
تحياتي الى جميع المنافقين راهم عارفين راسهم
", تحياتي المنافقين راهم عارفين راسهم 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
* فكرة جديدة *", فكرة جديدة 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
* في مجال كرة القدم ، عندما يفشل فريق ما ، في حراز أي تقدم ،", مجال كرة القدم يفشل فريق حراز تقدم 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
قد يتم التفكير في تغيير الرئيس أو المدرب أو إصلاح أرضية الملعب ،", يتم التفكير تغيير الرئيس المدرب إصلاح أرضية الملعب 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
أو إستبدال بعض اللاعبيين ؛ لكن لماذا لا ينتبهون أن المشكل قد يكون", إستبدال اللاعبيين لماذا ينتبهون المشكل
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
في شعارالفريق ، أو لون القميص الرسمي للفريق ؟
", شعارالفريق لون القميص الرسمي للفريق 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
المرأة التي قامت بحرق العلم المغربي من خلال التمعن فيها تستنتج مجموعة من الأسئلة .", المرأة قامت بحرق العلم المغربي التمعن تستنتج مجموعة الأسئلة 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
أولا قامت بحرق العلم بوحدها دون أن يتدخل أحد لمساعدتها و هدا يعني أن لا أحد يعرفها ،", أولا قامت بحرق العلم بوحدها يتدخل لمساعدتها هدا يعني يعرفها 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
تانيا لمادا وضعت العلم الأمازيغي بدل العلم الريفي و هدا يعني أن جهة ما تريد توريط الأمازيغ الأمازيغية والمرأة لا علاقة لها بالموضوع.", تانيا لمادا وضعت العلم الأمازيغي بدل العلم الريفي هدا يعني جهة تريد توريط الأمازيغ الأمازيغية والمرأة علاقة بالموضوع 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
4 المرأة وضعت العلم الأمازيغي على ضهرها مقلوبا و هدا يعني أن لا علاقة لها بالامازيغية أو الحركة الأمازيغية", المرأة وضعت العلم الأمازيغي ضهرها مقلوبا هدا يعني علاقة بالامازيغية الحركة الأمازيغية
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
و اخيرا النساء معروفات على مر التاريخ بالخيانة و عملهم مع المخابرات و ما فعلته هده الأخيرة لا يمثلنا فنحن نناضل بشرف وحرق الاعلام ليست من تقافتنا.
", اخيرا النساء معروفات مر التاريخ بالخيانة عملهم المخابرات فعلته هده الأخيرة يمثلنا فنحن نناضل بشرف وحرق الاعلام تقافتنا 
رصيف الصحافة: حارقة العلم الوطني تهين المغاربة وترفض الندم,medias,https://m.hespress.com/medias/448823.html,[],"
المعلومة التي أغفلتها عمدا تلك الجاهلة أن العلم المغربي كان أحمرا منذ سنة 1666 إلى سنة 1915 حيث أضيفت إليه نجمة خماسية خضراء ، أنذاك كان المغرب تحت الحماية الفرنسية و أي قرار إتخده السلطان لا يصبح نافذا حتى يوقع عليه المقيم العام الفرنسي الذي كان هو ليوطي في تلك المرحلة. أما كرهك للمغرب و المغاربة فهو ليس جديد على الكثيرين من أمثالك خاصة في هولندا و بلجيكا و بنسبة أقل في ألمانيا.
", المعلومة أغفلتها عمدا الجاهلة العلم المغربي أحمرا أضيفت إليه نجمة خماسية خضراء أنذاك المغرب الحماية الفرنسية قرار إتخده السلطان يصبح نافذا يوقع المقيم العام الفرنسي ليوطي المرحلة كرهك للمغرب المغاربة جديد الكثيرين أمثالك هولندا بلجيكا بنسبة ألمانيا 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
المفارقة ان فءة قليلة تسخر اولاد الشعب لضرب اولاد الشعب اخرين. مع العلم ان اللذين يضربون -بضم الياء- يطلبون بحقوقهم اللتي هي نفسها حقوق اللذين يظربون .فغدا ناظره قريب
", المفارقة فءة قليلة تسخر اولاد الشعب لضرب اولاد الشعب اخرين العلم يضربون بضم الياء يطلبون بحقوقهم اللتي نفسها حقوق يظربون فغدا ناظره قريب 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
هكذا سوف تعامل عندما تحال على التقاعد ايها الشرطي او الدركي او الجندي او الموظف لان الكعكة تقتسم لاشخاص ليسوا من مستواكم .خدام الدولة :امتيازات لا حد لها >سيارات الدولة بنزين الدولة وشوكولاتة الدولة>عمل قصير واجرة حي باكمله وتقاعد مريح لقضاء العطل مع الاجانب للتخلص من وجوهكم المشمئزة.هذا هو مفهوم الوطن بالمغرب.
", تعامل تحال التقاعد ايها الشرطي الدركي الجندي الموظف لان الكعكة تقتسم لاشخاص مستواكم خدام الدولة امتيازات حد سيارات الدولة بنزين الدولة وشوكولاتة الدولة عمل قصير واجرة حي باكمله وتقاعد مريح لقضاء العطل الاجانب للتخلص وجوهكم المشمئزة مفهوم الوطن بالمغرب 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
وللى مقاوم حقيقى جمع الملف كامل مكمول وطلع وهبط حتى عيا باش إعطيوه شى كريما أو راتب شهرى أو ... gالو ليه خاصك دور مع اللجنة التى ستوافق على قبول الملف عاد يمكن نديرو معاك حل المقاوم مات الله إرحمو والورثة بدورهم طلعو وهبطو حتى هوما نفس الكلام للى قالوا للأب قالوه ليهم واش كاين شى حق فى هاد لبلاد أولا غى لكدوب والشفاوى أو المحسوبية والزبونية والرشوة هى للى طاغية على كلشى ...
", وللى مقاوم حقيقى جمع الملف كامل مكمول وطلع وهبط عيا باش إعطيوه شى كريما راتب شهرى gالو ليه خاصك دور اللجنة ستوافق قبول الملف نديرو معاك حل المقاوم مات الله إرحمو والورثة بدورهم طلعو وهبطو هوما الكلام للى قالوا للأب قالوه ليهم واش كاين شى حق هاد لبلاد أولا غى لكدوب والشفاوى المحسوبية والزبونية والرشوة هى للى طاغية كلشى 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
شكرا للمتقاعدون العسكريون المهانون والمنهكون على هذه الوقفة، وعلى إستطاعتكم فتح أفواهكم لقول اللهم إن هذا منكر حسبي الله ونعم الوكيل، ماذا يفعل المتقاعد المهان والمنهك ب 1500 أو حتى ب 2500 درهما في الشهر، أي 5 الى 8 دولارات في اليوم !؟، علما أن ثمن 1 كيلو غراما من اللحم يساوي 8 دولارات، او 80 درهما، وفي نفس الوقت ينخرون الآخرون خيرات المغرب ب الملايير يوميا بدون حسيب ولا رقيب.
", شكرا للمتقاعدون العسكريون المهانون والمنهكون الوقفة إستطاعتكم فتح أفواهكم لقول اللهم منكر حسبي الله ونعم الوكيل يفعل المتقاعد المهان والمنهك درهما الشهر دولارات علما ثمن كيلو غراما اللحم يساوي دولارات درهما ينخرون الآخرون خيرات المغرب الملايير يوميا بدون حسيب رقيب 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
يجب على الدولة اامغربية أن ترفع أدنى اامعاش الى 3500 درهم على الأقل، وأن تعترف بحقوق المرضى النفسايون الذين يعانون من مرض الإكتئاب بدون أي تعويض.
", يجب الدولة اامغربية ترفع أدنى اامعاش الأقل تعترف بحقوق المرضى النفسايون يعانون مرض الإكتئاب بدون تعويض 
قدماء المحاربين ينتقدون هزالة التقاعد ويُطالبون بتدخل عاجل للملك,societe,https://m.hespress.com/societe/448774.html,[],"
الجندي المغربي ليس له قيمة في وطنه بنكيران يتقاضى سبعة ملايين في الشهر مدا أعطى لهد الوطن غير الزلط قضيت ستة وعشرون سنة في الخدمة اتقضا في خمسة سنوات ما يتقضاه بنكيران في الشهر الواحد
", الجندي المغربي قيمة وطنه بنكيران يتقاضى ملايين الشهر مدا لهد الوطن الزلط قضيت وعشرون الخدمة اتقضا يتقضاه بنكيران الشهر الواحد 
